created_at,full_text,source,lang
Tue Nov 16 14:06:11 +0000 2021,RT @PCribbett: @rollo75 @PeterCronau @amazon @evmulholland Mostly Peaceful Immigration Day!!! https://t.co/jguTGutQDx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:06:07 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:06:02 +0000 2021,RT @PCribbett: @rollo75 @PeterCronau @amazon @evmulholland Mostly Peaceful Immigration Day!!! https://t.co/MGWzT23ZzL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:06:00 +0000 2021,"If you're already filling up the @Amazon shopping cart, don't forget to use our @AmazonSmile link! https://t.co/RuVtIPpB9I","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",en
Tue Nov 16 14:05:57 +0000 2021,"Buy #Shib before @Amazon announces it.🛒

#shiba #SHIBARMY #shibainu #Cryptos 
#cryptotrading #CryptoNews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:05:56 +0000 2021,RT @PCribbett: @rollo75 @PeterCronau @amazon @evmulholland A Four Corners report on a close friend of Scott Morrison with links to QAnon ha…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:05:46 +0000 2021,@amazon how come I have issues logging into uberzon deals?,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en
Tue Nov 16 14:05:45 +0000 2021,@amazon The only “people” ready are the ones with the #Bot  programs to buy up all the hot ticket electronics . So everyone excited to by the dirt cheep tv or #PS5 and #XboxSeriesX will be very disappointed when they sell out everywhere on the net in 2 minutes!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:05:44 +0000 2021,RT @PCribbett: @rollo75 @PeterCronau @amazon @evmulholland How the world works! https://t.co/EbUaQsDFHw https://t.co/jtjU5iLCF8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:05:32 +0000 2021,RT @DharmeshBhatna6: @Amazon it is ridiculous and quite embarrassing for the chronical customer of amazon like me that there is fraudulent…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:05:31 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:05:29 +0000 2021,"RT @PCribbett: @rollo75 @PeterCronau @amazon #DefundTheABC 📰 

“The ABC is an identity politics-obsessed, agenda-driven staff collective th…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:05:13 +0000 2021,RT @amazon: Kindness. The greatest gift. https://t.co/VvM7pWbg4K https://t.co/cqSHSbmeoW,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:05:04 +0000 2021,"RT @YtNextGenGaming: “ We have to push companies like @Target and @amazon to get products on the hands of consumers “ 

Thanks @KWCH12 and…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:04:42 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:04:40 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:04:17 +0000 2021,RT @AceMcNeil2: Trust Me by Ace  McNeil https://t.co/SeCeEuHvdy via @amazon #IndieBookMart  @IndieBookMart https://t.co/8hGhvMFyje,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:04:13 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:03:47 +0000 2021,"#NoFrackingForData
#EndFrackingEcocide

Nothing green about @Microsoft @Google @amazon @Apple in #Ireland if they cause #HumanRightsViolations in #US communities.

@Dept_ECC @MichealMartinTD @LeoVaradkar @EamonRyan must adjust priorities. 

Fracked gas imports or #humanity? https://t.co/TduyiRTa7E","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:03:37 +0000 2021,"Vitrola Onix Water com USB e Bluetooth, Bivolt https://t.co/SiMaScylLL via @amazon #promocao #ofertas","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:03:28 +0000 2021,@YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton we’ve been dealing with this in the shoe game for many years. As long as it’s sold and gone doesn’t matter how it went. Trust me it will never change.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:03:25 +0000 2021,@Mikegrinaldi @melmelmuse @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton It depends on the market like I said bozo. Lmaoooo I have a reseller friend who HAS returned Switches &amp; Xbox series X (he seems to have more luck with ps5) so I do know what I'm talking about.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:03:07 +0000 2021,@JeffBezos @amazon @amazonIN kindly resolve the error showing within your app towards @RedmiIndia launch date from 3rd Nov to 30th Nov 👍 https://t.co/uTRbP5d7wO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:02:55 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:02:53 +0000 2021,RT @amazon: Kindness. The greatest gift. https://t.co/VvM7pWbg4K https://t.co/cqSHSbmeoW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:02:46 +0000 2021,RT @olinger_lori: Love getting this hand-made potter packaged only in paper. Wish all my purchases came plastic-free. @target @amazon #plas…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:02:00 +0000 2021,@vampira1w @melmelmuse @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton Factually wrong.  No one returns consoles.  They all get flipped fir profit.  You have no idea what you are saying.  They get flipped to people willing to buy them and play them so tbey are still buying and playing games as well.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:01:59 +0000 2021,@melmelmuse @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton Will purchase the system and more often than not purchase 1 or 2 games as well. They should be putting more obstacles in place to make it harder for bots/resellers.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:01:58 +0000 2021,"Why do I find selling on @AmazonBusiness @amazon disgusting at this point? 

They will never show your product to anybody unless you spend thousands in advertising with them - so why then am I paying you monthly fee to sell on your platform?

They have no seller support on phone!","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:58 +0000 2021,"Don't listen to what people on Youtube are telling you about making millions from @amazon . If you have such money to waste on Amazon to boost your visibility, why not spend that on your own website. I am done with this CROOKED @amazon @AmazonBusiness selling platform.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:57 +0000 2021,"I regret ever selling on @amazon 

Stay away from this company if you are a small business. They will bankrupt you.
First of all there is no value in selling on their site if you are not willing to pay them thousands of Dollars to boost your product to the front page.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:49 +0000 2021,@AmazonHelp @amazon @amazonIN ..can I get some updates,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:01:39 +0000 2021,"Sounds from the'Filmmakers Essential Soundpack'
https://t.co/MHapV2WUsl #helicopter #soundsinfilmandsong #music #videoproduction #filmmakimg #instagram #Twitter #Video #art #artists #artistsontwitter #99cents @amazon #iPhone","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:01:35 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:01:35 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:01:28 +0000 2021,@ShibaInuHodler @amazon Sure @amazon ?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:01:16 +0000 2021,"RT @BitPay: Use #crypto on @amazon to buy everything! It's easy: 
https://t.co/C6F3xrPDVT #BTC #DOGE #Litecoin #ETH https://t.co/lrUOqXCHoj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:15 +0000 2021,"RT @AshvinJadav4: @amazon
@AmazonHelp
@amazonIN I am shouting to amazon for the resolution of one order from last 23 days, the order detail…","<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>",en
Tue Nov 16 14:01:10 +0000 2021,"Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS https://t.co/gXbzbDxKp4 via @amazon #promocao #ofertas","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:10 +0000 2021,"RT @birdwriter7: #mamme #regaliperbambini #kids #childrensbooks 
#lettori #piccolitopidibiblioteca

Luna - The Moon Pig (English Edition) d…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:01:09 +0000 2021,@amazon go back to how you use to view customers review photos. I hate this new crap. It’s annoying and unnecessary.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:01:08 +0000 2021,RT @Hima201096: @ShibaInuHodler @amazon Yes buy and hold #SHIB 💯🚀🚀🚀,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:01:07 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:00:46 +0000 2021,@melmelmuse @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton The problem is they SHOULD care since the majority of their income comes from game sales &amp; not console sales. These scalpers are just buying a system to flip (sometimes they end up returning them cause their market isn't hot enough &amp; they end up sitting on them). Real consumers,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:00:39 +0000 2021,RT @QCarthage: @C_E_R_T_UK @KerryanneWilde @amazon @SodexoGroup @Canon @bt_uk @exforcesawards Can you explain why you Kerryanne continue to…,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en
Tue Nov 16 14:00:25 +0000 2021,@AccraAcaHistory @amazon @TsunamiGold @solopteng @your_fav_lover @naamantse.. A good read for y'all,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:00:06 +0000 2021,RT @THP_Local: 'Dark Folklore' by @folklorepod and @fireeyeschron has received ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ @amazon reviews https://t.co/Usv0ArVqMw #Folk…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:59:51 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 13:59:34 +0000 2021,"@amazon is a joke. They deny A-Z claims, send copy paste responses, and do not read anything. It’s disgusting. They let 3rd party sellers get away with anything. Amazon has officially lost a customer. Unbelievable. FYI @AmazonHelp is trash. #amazon #customerservice #poorservice","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:59:19 +0000 2021,@jewishbroke @amazon What does it mean? https://t.co/m0pyvtT7Sw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:59:11 +0000 2021,"RT @patil21318: #Saitama going to payment tie up with @amazon this will in Q2 2022
So please Hold on #SaitaMask","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:59:10 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:58:57 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:58:51 +0000 2021,"@AmazonHelp @amazonIN @AmitAgarwal @JeffBezos @amazon @jaagograhakjago
Is this AMAZON'S FORMAL REFUSAL to ""address and resolve my problem"" - which by the way - has occured due to no fault of mine
Is this a FORMAL RESPONSE that 'amazon does wish to mitigate a problem which they have created ?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:58:18 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:58:16 +0000 2021,"Caneca Stanley Adventure Big Grip, Polar, 710 ml https://t.co/4kH2jXlXUX via @amazon #promocao #ofertas","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 13:58:12 +0000 2021,"RT @YtNextGenGaming: “ We have to push companies like @Target and @amazon to get products on the hands of consumers “ 

Thanks @KWCH12 and…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:58:09 +0000 2021,@amazon Your shipping has become horrible. Prime shipping 10-14 days? Changing the get it date during the checkout process is downright deceptive.,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en
Tue Nov 16 13:57:55 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 13:57:53 +0000 2021,"@AJIOLife @TOIAhmedabad @reliancejio @amazon @Flipkart @MyNykaa @reliancegroup sorry you fell again from the pedestal.
No one turned up for pick up. As expected the only way to get the money returned is by taking it with consumer court. Thanks for enlightening me…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:57:48 +0000 2021,RT @melmelmuse: @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton Way to go for standing up for us consumers! Sad part is these corpora…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:57:42 +0000 2021,@ShibaInuHodler @amazon Lest Goo 🚀🚀,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:57:14 +0000 2021,“The belief in a supernatural source of evil is not necessary. Men alone are quite capable of every wickedness.” Joseph Conrad  https://t.co/uxNxAQIjUG @Mel_ComleyWrite#cozymystery @amazon MurderPact,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en
Tue Nov 16 13:57:13 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 13:57:11 +0000 2021,@Darrenboyb @Twitter @TwitterVideo @AmazonUK @amazon Enjoy Darren! #Christmas2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 13:57:08 +0000 2021,@amazon thing not from Amazon.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 13:57:02 +0000 2021,@AmazonHelp @amazon non-responsive team on course correction of my cancelled order?  It wasn't cancelled from my side,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 13:57:02 +0000 2021,'Dark Folklore' by @folklorepod and @fireeyeschron has received ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ @amazon reviews https://t.co/Usv0ArVqMw #Folklore #DarkFolklore https://t.co/J7AiL7MONL,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",en
